pid,rank,access_state
837256957,15,3
837481088,15,3
840999685,15,3
841436518,15,3
849738088,15,3
868765305,15,3
880022992,15,3
88701237,15,3
895992949,15,3
90057332,15,3
901630776,15,3
904647367,15,3
905205492,15,3
905660649,15,3
907844721,15,3
908210314,15,3
912148131,15,3
912763489,15,3
914251050,15,3
91534400,15,3
923524514,15,3
92567636,15,3
925955151,15,3
929133697,15,3
930224066,15,3
933193169,15,3
943527849,15,3
95119563,15,3
965527123,15,3
966156106,15,3
968151408,15,3
97275659,15,3
974875688,15,3
988294501,15,3
99444854,15,3
1003095788,15,3
100544607,15,3
1009035335,15,3
101570749,15,3
1023641535,15,3
1024811535,15,3
1025093287,15,3
1027552635,15,3
1036598210,15,3
1040749124,15,3
104163304,15,3
1043721583,15,3
1043731665,15,3
1054829728,15,3
1055761212,15,3
1057274493,15,3
1064443715,15,3
1064748540,15,3
1068448614,15,3
1070892397,15,3
1072677536,15,3
1077987945,15,3
1079705504,15,3
1085165743,15,3
1086820339,15,3
1088496326,15,3
1089468816,15,3
1092722714,15,3
1104729204,15,3
110630865,15,3
1118799895,15,3
1131111654,15,3
113596680,15,3
1137569537,15,3
1137830186,15,3
1147289220,15,3
1148718145,15,3
1151240970,15,3
1153754314,15,3
1154119371,15,3
116046795,15,3
1163394702,15,3
1166705640,15,3
1167538148,15,3
1176266982,15,3
1181809990,15,3
118260713,15,3
118274908,15,3
1184072075,15,3
118816440,15,3
1189328770,15,3
119030817,15,3
1191495940,15,3
119682454,15,3
121579229,15,3
124120131,15,3
1245375185,15,3
1250058414,15,3
1259621161,15,3
1261215885,15,3
1264219602,15,3
1267477292,15,3
1268582537,15,3
126967586,15,3
1269762305,15,3
1279138241,15,3
1286691590,15,3
132948910,15,3
134401639,15,3
141619936,15,3
147835627,15,3
153658251,15,3
154160417,15,3
155639523,15,3
155891748,15,3
157524418,15,3
166548687,15,3
167560639,15,3
168956188,15,3
169088493,15,3
170751825,15,3
175695086,15,3
176722112,15,3
176964302,15,3
187128962,15,3
198790512,15,3
199813074,15,3
205433147,15,3
206102305,15,3
215116158,15,3
227664555,15,3
241773879,15,3
243143955,15,3
244488732,15,3
250317004,15,3
253205857,15,3
256405463,15,3
283315924,15,3
286751286,15,3
288353836,15,3
291468500,15,3
297500408,15,3
302805028,15,3
303343962,15,3
313118899,15,3
322668174,15,3
322945065,15,3
324721204,15,3
328374826,15,3
333622359,15,3
335244353,15,3
341466009,15,3
346756180,15,3
353725850,15,3
361846639,15,3
362478737,15,3
37568355,15,3
382228108,15,3
382569992,15,3
392499052,15,3
392562548,15,3
396525402,15,3
399092814,15,3
402990088,15,3
403785047,15,3
405894465,15,3
408508110,15,3
412155103,15,3
417384573,15,3
420644468,15,3
423697449,15,3
423918060,15,3
426399543,15,3
438216731,15,3
461352972,15,3
484604555,15,3
485856697,15,3
488454911,15,3
490005297,15,3
491339991,15,3
493075101,15,3
76863528,15,3
80022704,15,3
81974031,15,3
837546733,15,3
842151921,15,3
844615376,15,3
848326231,15,3
868362573,15,3
869800439,15,3
871110633,15,3
878709259,15,3
88391178,15,3
890782301,15,3
893012939,15,3
897458648,15,3
898263415,15,3
899238586,15,3
905500032,15,3
919430316,15,3
921934891,15,3
94283989,15,3
96771956,15,3
979465797,15,3
98312396,15,3
984189383,15,3
98781061,15,3
992346581,15,3
1003097660,15,3
1005188548,15,3
1005976698,15,3
1006810655,15,3
100790411,15,3
1012002134,15,3
101370602,15,3
1020746876,15,3
1024681654,15,3
1026327509,15,3
1026406467,15,3
1026973255,15,3
1030081644,15,3
103251885,15,3
1036470302,15,3
1036723591,15,3
1037238084,15,3
1038354423,15,3
1039879866,15,3
1040758200,15,3
1040826440,15,3
1040942898,15,3
1041859148,15,3
1043665780,15,3
1050520553,15,3
1051099286,15,3
1060415876,15,3
1061913385,15,3
1062480512,15,3
1068484854,15,3
1069586927,15,3
1075594351,15,3
1076596799,15,3
1078868189,15,3
1082736821,15,3
1085787504,15,3
108958255,15,3
1092442363,15,3
1093602896,15,3
1094697051,15,3
1095158393,15,3
1096060252,15,3
109756504,15,3
1098176289,15,3
1101271432,15,3
1110589895,15,3
1110851487,15,3
1111667080,15,3
1112929667,15,3
1115654417,15,3
1122070282,15,3
1122223600,15,3
1123958692,15,3
1124952591,15,3
1125079718,15,3
1125138122,15,3
1125484616,15,3
112584724,15,3
1126641631,15,3
1130409820,15,3
1132704316,15,3
1133416978,15,3
113668789,15,3
1142125352,15,3
114258210,15,3
1144529659,15,3
1148343418,15,3
114986248,15,3
1160752679,15,3
1161632657,15,3
1164704832,15,3
1166729491,15,3
1167682817,15,3
117501930,15,3
1179719901,15,3
1186035552,15,3
1190407753,15,3
1192781628,15,3
119767061,15,3
120133204,15,3
1203033214,15,3
1206907854,15,3
120744370,15,3
1208996331,15,3
120912980,15,3
1213537890,15,3
1216900329,15,3
122398692,15,3
123348506,15,3
1234853146,15,3
123553539,15,3
123600079,15,3
123601707,15,3
1238936689,15,3
1242192915,15,3
1244308338,15,3
124638767,15,3
1246588883,15,3
1246623270,15,3
1248480225,15,3
1249293943,15,3
1249852187,15,3
1250525955,15,3
125157878,15,3
1252105265,15,3
1255838538,15,3
1257226186,15,3
1258129811,15,3
1258912292,15,3
127266923,15,3
1273473490,15,3
1275708745,15,3
128173609,15,3
1283962688,15,3
128444923,15,3
1286340658,15,3
128902595,15,3
130313331,15,3
1313346143,15,3
132463417,15,3
133355301,15,3
134103077,15,3
140339131,15,3
141049133,15,3
142506422,15,3
143886929,15,3
146297266,15,3
151139968,15,3
151565666,15,3
152521997,15,3
153290363,15,3
154467063,15,3
154509407,15,3
155038738,15,3
160406417,15,3
160893772,15,3
161681284,15,3
164440671,15,3
166300206,15,3
169279993,15,3
171610440,15,3
175415353,15,3
176443755,15,3
177528471,15,3
181203447,15,3
182736581,15,3
182781414,15,3
183104672,15,3
185042296,15,3
185629388,15,3
186176202,15,3
187068281,15,3
188019546,15,3
188113262,15,3
192102259,15,3
194154531,15,3
194313186,15,3
195963360,15,3
195992992,15,3
198525996,15,3
199504528,15,3
199976656,15,3
200093577,15,3
204064859,15,3
204288126,15,3
206699681,15,3
209139460,15,3
211532383,15,3
213424731,15,3
21495570,15,3
216638018,15,3
223335597,15,3
229675700,15,3
229761606,15,3
232203670,15,3
235733923,15,3
24262525,15,3
249146755,15,3
250045224,15,3
250446465,15,3
258268687,15,3
258510575,15,3
259123588,15,3
259140557,15,3
276639772,15,3
285321122,15,3
286675810,15,3
287060816,15,3
290754946,15,3
292862114,15,3
294831117,15,3
301443331,15,3
303568041,15,3
306586403,15,3
315111455,15,3
317300408,15,3
320513423,15,3
323370952,15,3
323857761,15,3
325585224,15,3
329917365,15,3
333946375,15,3
334809346,15,3
348531209,15,3
348583459,15,3
352165506,15,3
352396012,15,3
352791684,15,3
353615589,15,3
356098030,15,3
360678703,15,3
364523816,15,3
367563900,15,3
367697904,15,3
369093721,15,3
369986110,15,3
372393703,15,3
376023810,15,3
37862276,15,3
380645109,15,3
383150873,15,3
385669365,15,3
388547488,15,3
388597023,15,3
392524123,15,3
39424289,15,3
394583113,15,3
39549344,15,3
397568979,15,3
398607678,15,3
399011180,15,3
399814441,15,3
401022822,15,3
401331743,15,3
406560184,15,3
408289604,15,3
408799101,15,3
410395205,15,3
411056289,15,3
412663248,15,3
412922255,15,3
413208081,15,3
414835481,15,3
416962107,15,3
419469464,15,3
41953543,15,3
420655459,15,3
424840043,15,3
425422720,15,3
427190330,15,3
42776924,15,3
428852961,15,3
433764678,15,3
443688056,15,3
446912906,15,3
447264804,15,3
447471716,15,3
45150944,15,3
452378291,15,3
453657743,15,3
454659034,15,3
461134479,15,3
464673426,15,3
470834284,15,3
474958441,15,3
48182463,15,3
488654131,15,3
488843106,15,3
53098464,15,3
58852754,15,3
69289651,15,3
70280221,15,3
72156027,15,3
77404326,15,3
79982863,15,3
837016525,15,3
839481647,15,3
839561068,15,3
840839771,15,3
841452605,15,3
844790459,15,3
848390098,15,3
849633452,15,3
860183141,15,3
861744079,15,3
864030460,15,3
866488336,15,3
866574960,15,3
866692054,15,3
875529068,15,3
875741786,15,3
878380227,15,3
880870716,15,3
881281327,15,3
886848704,15,3
891881301,15,3
892359709,15,3
892379612,15,3
893981726,15,3
895799345,15,3
89753868,15,3
899433135,15,3
900660721,15,3
903670966,15,3
906260658,15,3
906489030,15,3
907130705,15,3
907736983,15,3
907823493,15,3
90841768,15,3
910955106,15,3
91158803,15,3
916170549,15,3
917294279,15,3
918113280,15,3
919104143,15,3
921504891,15,3
923200674,15,3
92329074,15,3
923302691,15,3
92344184,15,3
92576875,15,3
926187444,15,3
927888202,15,3
929892915,15,3
94129658,15,3
949878782,15,3
981279614,15,3
99085338,15,3
